,Names,accuracy,precision,recall,FS
0,Total,0.9573386979977158,0.8595354162598395,0.8163439345395952,0.8255044500211103
1,0043f083b5_00025.jpg,0.9955862147231556,0.6204866562009419,0.9283617146212566,0.7438249823570925
2,0043f083b5_00055.jpg,0.9910615248844232,0.3193096008629989,0.38491547464239273,0.34905660377358494
3,0043f083b5_00085.jpg,0.9850573231997939,0.0,0.0,0.0
4,0043f083b5_00095.jpg,0.9668426268472857,0.0,0.0,0.0
5,0044fa5fba_00025.jpg,0.9848839185285287,0.9603887247101613,0.935196458218041,0.9476251892558739
6,0044fa5fba_00055.jpg,0.9672213490610366,0.965053933009525,0.8141663562343675,0.8832121002193742
7,0044fa5fba_00085.jpg,0.9708038658144377,0.9657749443309032,0.8387686438657377,0.8978023536083934
8,005a527edd_00120.jpg,0.9848459657503417,0.9854329412987373,0.9515621863919181,0.9682014278299198
9,005a527edd_00090.jpg,0.9819792067770504,0.9858669271295804,0.9502053973868888,0.9677077280650785
10,005a527edd_00055.jpg,0.981977745799469,0.9846153846153847,0.9445786175435273,0.9641815574496883
11,005a527edd_00110.jpg,0.9831865265002901,0.9883018743400211,0.9457637288028548,0.9665650062125833
12,005a527edd_00085.jpg,0.9805621574428869,0.9750701342027447,0.9530874811015919,0.9639534970879463
13,005a527edd_00095.jpg,0.9824614797771366,0.9897435111226945,0.9464455879550219,0.9676104258157346
14,0065b171f9_00125.jpg,0.9838671190937438,0.9801619861835315,0.967473515081055,0.9737764191565592
15,0065b171f9_00100.jpg,0.9919767126008993,0.9877616175948918,0.9852747043372937,0.986516593651421
16,0065b171f9_00120.jpg,0.98638766376962,0.9876335918552277,0.9682535535117057,0.9778475584816541
17,0065b171f9_00105.jpg,0.9888363116627233,0.9740287876941409,0.9883621874141247,0.981143141627623
18,0065b171f9_00050.jpg,0.9902286598957616,0.9746783218586421,0.9635719384113388,0.9690933097463112
19,0065b171f9_00115.jpg,0.9888323763974702,0.9814379856926195,0.9815170266170924,0.9814775045635135
20,0065b171f9_00170.jpg,0.986610234705656,0.9847021256696995,0.9715144405045938,0.9780638311989914
21,00917dcfc4_00045.jpg,0.9581352430242122,0.9468901484644491,0.8997862877606423,0.9227374702907618
22,00917dcfc4_00075.jpg,0.9475152069806155,0.9045905477848296,0.9295519590709925,0.9169013996539901
23,00917dcfc4_00105.jpg,0.9143427379822282,0.8544750596889721,0.8604158544509422,0.8574351668986953
24,00917dcfc4_00115.jpg,0.9069880839911011,0.7510704091341579,0.8681605718999175,0.8053819665858948
25,00ad5016a4_00050.jpg,0.9789410154003192,0.9800239426805082,0.9307483454946547,0.9547507767826836
26,00ad5016a4_00025.jpg,0.942403834067899,0.9726229765833726,0.698857220289986,0.8133205419683808
27,00ad5016a4_00055.jpg,0.9773461336886881,0.993184924117097,0.913999669038557,0.9519484324641079
28,00ad5016a4_00085.jpg,0.9629842785521191,0.9852042212828077,0.8881410300346818,0.934158069655615
29,01082ae388_00125.jpg,0.9935361432591787,0.8877483002266364,0.8985292133315342,0.8931062231759656
30,01082ae388_00090.jpg,0.9896385610279065,0.776343831399479,0.9064141553773846,0.8363520408163265
31,01082ae388_00055.jpg,0.9916921182465549,0.8448684027294249,0.8662193032552827,0.8554106450475855
32,01082ae388_00110.jpg,0.9898735507656485,0.8037974683544303,0.8808856876083767,0.8405778654617195
33,01082ae388_00085.jpg,0.9922264486888961,0.8284128185717891,0.9212852532622422,0.872384242343719
34,01082ae388_00095.jpg,0.9895503585502939,0.776735459662289,0.9064039408866995,0.8365748926496591
35,013099c098_00050.jpg,0.981032520884879,0.9696342833793034,0.9157059476146834,0.9418988315264581
36,013099c098_00025.jpg,0.9797429718875502,0.9375180792594735,0.9642198377595748,0.9506815026301896
37,013099c098_00055.jpg,0.9830606219363118,0.9886830534131046,0.9174991080984659,0.9517619438629765
38,013099c098_00085.jpg,0.9920808522704258,0.9741800418702024,0.9802223522527794,0.9771918567345272
39,017ac35701_00125.jpg,0.9833866720680575,0.9554155759162304,0.8858128863438128,0.9192986598972785
40,017ac35701_00100.jpg,0.9813794052417723,0.9425911559348332,0.8699630056883726,0.904821993752715
41,017ac35701_00120.jpg,0.9832056379917887,0.931856354474926,0.9047914887007843,0.9181245074862096
42,017ac35701_00105.jpg,0.988510683120103,0.9582898046043722,0.933722902921772,0.9458468588886768
43,017ac35701_00050.jpg,0.956033530910062,0.7920953116740536,0.7670197267393787,0.7793558711742348
44,017ac35701_00115.jpg,0.9799987873153182,0.9370130625218032,0.8791504527766666,0.9071600120084059
45,017ac35701_00170.jpg,0.9764111170566393,0.9557894736842105,0.8031844316674038,0.8728670992549868
46,01b80e8e1a_00040.jpg,0.9820190798212777,0.7760442878711625,0.8373608471354874,0.8055374167428496
47,01b80e8e1a_00045.jpg,0.982179552914293,0.8027349729564242,0.7602203537257176,0.7808994341308448
48,01c4cb5ffe_00125.jpg,0.9920739708717417,0.9655338056923262,0.9754617974460857,0.9704724112437195
49,01c4cb5ffe_00100.jpg,0.9853430370298251,0.9509008117204514,0.8339506887371223,0.8885942462458758
50,01c4cb5ffe_00120.jpg,0.9878522229179711,0.9436633129145904,0.9602118589329544,0.9518656656688702
51,01c4cb5ffe_00105.jpg,0.9886391320589238,0.9728046501972182,0.8918070225520982,0.9305465918681429
52,01c4cb5ffe_00050.jpg,0.9872849602832225,0.9055178268251274,0.8403844638777279,0.8717361990765334
53,01c4cb5ffe_00115.jpg,0.9707261139270766,0.9554449125494702,0.7842123646524625,0.8614015231445069
54,01c4cb5ffe_00170.jpg,0.9761014409783548,0.9900133531436309,0.9076644538322269,0.94705215623482
55,01c76f0a82_00025.jpg,0.990535423460996,0.9275262819137524,0.9706767254928376,0.948611050160179
56,01c76f0a82_00055.jpg,0.9927279069107191,0.9756365299588352,0.9698696574719612,0.9727445466291709
57,01c76f0a82_00085.jpg,0.944392516023627,0.8949065730816655,0.9344475394614671,0.914249722927101
58,01c76f0a82_00095.jpg,0.8733084752594982,0.9727691909567836,0.7396188278643807,0.8403217038312834
59,01c783268c_00125.jpg,0.8292056206921629,0.9798395439185306,0.6778194771324979,0.801315974996475
60,01c783268c_00100.jpg,0.7934269299304019,0.9349264442052386,0.5800055203853585,0.7158902333146506
61,01c783268c_00120.jpg,0.7295263093398058,0.9015939299653375,0.5190763525511086,0.658838429166916
62,01c783268c_00105.jpg,0.7891407738107122,0.9343322677407089,0.5795068435717592,0.7153361797558977
63,01c783268c_00050.jpg,0.8783614205848047,0.9678326851301824,0.7593032253526081,0.8509793293749538
64,01c783268c_00115.jpg,0.7698903917538913,0.9341794093976351,0.5898692810457516,0.723131406554753
65,01c783268c_00170.jpg,0.9231454860248386,0.9180014092357526,0.8818953323903819,0.8995862253757723
66,01ed275c6e_00025.jpg,0.9581272091975667,0.9427745158180703,0.5267590461734319,0.6758811333794057
67,01ed275c6e_00055.jpg,0.9728533203600097,0.9433641683972059,0.7211718862750758,0.8174382463602159
68,01ed275c6e_00085.jpg,0.9762575078865627,0.90935,0.8173197914794176,0.8608823250970368
69,01ed275c6e_00095.jpg,0.9627701108966812,0.9125,0.6530621328111091,0.7612846321469338
70,01ff60d1fa_00125.jpg,0.9911230480239857,0.984180270317711,0.9683303829713743,0.9761909943633159
71,01ff60d1fa_00100.jpg,0.988933165236356,0.9798471615720524,0.9612929483334761,0.9704813805631244
72,01ff60d1fa_00120.jpg,0.9881252307405198,0.9840061430451953,0.9532827477735978,0.9684008247956903
73,01ff60d1fa_00105.jpg,0.9896778280395995,0.9889285167275671,0.9568945440687655,0.9726478436773693
74,01ff60d1fa_00050.jpg,0.9875255739940896,0.9873002065891051,0.9480267279181458,0.9672649800266311
75,01ff60d1fa_00115.jpg,0.9880009570037672,0.9815078860201373,0.9548442168160478,0.9679924713619694
76,01ff60d1fa_00170.jpg,0.9863941991840575,0.9821219860612095,0.9472080158647322,0.9643490919910315
77,020cd28cd2_00115.jpg,0.9979357984559122,0.7731821214142762,0.8733986435568952,0.8202406227883934
78,020cd28cd2_00090.jpg,0.9978792729400102,0.784545967287084,0.9085564990202482,0.8420096852300242
79,020cd28cd2_00055.jpg,0.9927484362163349,0.650887573964497,0.11671087533156499,0.19793072424651373
80,020cd28cd2_00110.jpg,0.9900896326030533,0.4243973703433163,0.9483133841131665,0.5863751051303617
81,020cd28cd2_00085.jpg,0.9978990913671755,0.8342710997442455,0.8941885964912281,0.8631913204551468
82,020cd28cd2_00095.jpg,0.9964250748499953,0.7789473684210526,0.7450980392156863,0.7616468039003251
83,02264db755_00125.jpg,0.9815329249307535,0.976961274063912,0.9559076716565993,0.9663198106180724
84,02264db755_00100.jpg,0.9731329266367379,0.9807505906585086,0.923477318426194,0.9512526533040521
85,02264db755_00120.jpg,0.9877074917854118,0.9839386111533202,0.9703731455117638,0.9771087973441979
86,02264db755_00105.jpg,0.9877623157152297,0.9856699343906281,0.9687067877111766,0.9771147446539165
87,02264db755_00050.jpg,0.9747410554688036,0.9685937642032543,0.9385349383440986,0.9533274682015418
88,02264db755_00115.jpg,0.9839856931305987,0.9787431952301804,0.9615874395122024,0.9700894746387764
89,02264db755_00170.jpg,0.9690413009457712,0.9583354561294464,0.9626809146553665,0.9605032705436608
90,0248626d9a_00050.jpg,0.9766188440402052,0.9996533384820614,0.9757193397236571,0.9875413446157716
91,0248626d9a_00025.jpg,0.9390432067680532,0.9892099399871307,0.9469269061227227,0.9676067162916958
92,0248626d9a_00055.jpg,0.9429565104335955,0.9983096003674782,0.940814877664456,0.9687098844672657
93,0248626d9a_00085.jpg,0.9406153584873617,0.9910472355511201,0.9285508483329619,0.9587816939752678
94,02668dbffa_00125.jpg,0.9898828541001065,0.9831372549019608,0.8708388814913449,0.9235870199244773
95,02668dbffa_00090.jpg,0.992380782006611,0.9871518946064045,0.9002557544757033,0.9417034778821627
96,02668dbffa_00055.jpg,0.9906003798894497,0.9935393078743683,0.8754368165933942,0.9307565543071161
97,02668dbffa_00110.jpg,0.9920516420114742,0.9544780450061254,0.9219606377678127,0.9379375891018533
98,02668dbffa_00085.jpg,0.9925257030510568,0.9736941710825132,0.9155890378455332,0.9437480892693365
99,02668dbffa_00095.jpg,0.9936701913577989,0.9861251900658895,0.9208424540022481,0.9523663841894331
100,0274193026_00120.jpg,0.9574123730703293,0.7234712785670167,0.6546135360196725,0.6873221253997595
101,0274193026_00090.jpg,0.9804882582063259,0.8412611126386216,0.7477191267513849,0.7917367490404106
102,0274193026_00055.jpg,0.9896599496730363,0.8284179779515688,0.9224635400272794,0.8729150119142176
103,0274193026_00110.jpg,0.9499556031965698,0.7774060327251816,0.6430702702702703,0.7038860226250769
104,0274193026_00085.jpg,0.9819870531944835,0.7627854615632036,0.8611111111111112,0.8089715162885893
105,0274193026_00095.jpg,0.9825927083375611,0.947695623342175,0.7576038698562056,0.842054870189652
106,02d28375aa_00125.jpg,0.9853065428532344,0.9166043044870835,0.9724965858925906,0.9437236108114773
107,02d28375aa_00100.jpg,0.9713572487447842,0.9291483688833124,0.8176736482523033,0.8698540882811784
108,02d28375aa_00120.jpg,0.9905160639233503,0.9672941176470589,0.954651008492569,0.9609309780612415
109,02d28375aa_00105.jpg,0.988708249758411,0.9803349783161358,0.9208132879165642,0.9496423721140789
110,02d28375aa_00050.jpg,0.9846725292352062,0.9678561151079137,0.9265289256198347,0.9467417311752286
111,02d28375aa_00115.jpg,0.9934294683067277,0.9825855648164569,0.9609101314557248,0.9716269771683093
